PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2
2417,2020-08-16,15:45:52,2020-08-16,6:45:52,2,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Reo, Higashi",1000074110,Right,RIK,Undefined,5,Bottom,1,1,2,Slider,Slider,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,135.43543,-0.538036,-2.798064,,151.728666,11:00,1.565428,0.637253,1.816302,-88.7195,12.9348,-4.9862,0.525977,-0.204081,122.42748,-7.029159,-3.150447,0.455321,137.59941,23.871315,18.794698,3898.143768,30.987989,11.818616,12.801222,81.424818,,29.023759,3.557772,0.2259,8.1355,-0.569186,15.24,1.546513,1.840517,-37.172352,-0.693637,0.040125,8.494331,-8.361845,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,2046d570-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,133.22472,13.228246,,13.00795,,,,16.622887,-37.487027,4.247166,1.566471,-0.383871,-4.180922,-0.637341,1.83903,0.020062,0.583359,0.501158,0.197751,217.046235,0.583372,33.088283,-6.857563,1.585602,-0.345042,0.0688,-0.01129,0.001224,-6.10E-05,0.501157,15.467798,-5.111972,0.304814,-0.041282,0.004123,-0.000282,5.90E-05,-6.00E-06,0.197751,11.260908,-0.077184,0.004084,0.001429,-0.000603,0.000111,-1.30E-05,1.00E-06,,,,,,,,,,,,,,,,,,,,,,
2418,2020-08-16,15:46:27,2020-08-16,6:46:27,3,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Akihito, Takeba",1000074033,Right,RIK,Undefined,5,Bottom,2,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,147.23297,-1.019096,-4.115338,2255.14498,203.110788,12:45,1.552388,0.653051,1.841964,-32.5375,52.2002,21.1037,0.938659,-0.299227,134.05077,-3.506519,-2.62629,0.415712,,,,,,,,,,,,-13.72,28.3293,-0.556477,15.24,1.525947,2.797157,-40.405419,-0.816333,-2.926616,8.722425,-3.763717,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,35630a00-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,145.91823,,,13.18221,,,,16.597208,-40.697349,4.361212,1.55116,-0.690366,-1.881858,-0.651734,2.895107,-1.463308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,2020-08-16,15:46:41,2020-08-16,6:46:41,3,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Akihito, Takeba",1000074033,Right,RIK,Undefined,5,Bottom,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,147.83261,-1.575673,-3.635621,2119.285436,216.992369,1:15,1.578632,0.674188,1.921817,-37.7277,45.5768,32.2505,0.757906,-0.025553,134.44955,-4.443451,-1.345157,0.412182,,,,,,,,,,,,-19.2965,25.6052,-0.594517,15.24,1.541072,2.416114,-40.597253,-1.23583,-4.1451,9.005685,-4.306373,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,3dc38260-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,147.16807,,,13.38306,,,,16.517463,-40.87965,4.502842,1.577707,-1.100792,-2.153186,-0.672319,2.546095,-2.07255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,2020-08-16,15:46:56,2020-08-16,6:46:56,3,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Akihito, Takeba",1000074033,Right,RIK,Undefined,5,Bottom,2,0,2,Slider,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,,136.79745,-2.398458,-3.552616,,231.452847,1:45,1.578659,0.686847,1.792842,-88.3553,11.1435,9.7218,0.014521,-0.22279,124.86419,-8.801082,-2.866433,0.450468,,,,,,,,,,,,-7.7697,8.5306,-0.600039,15.24,1.513402,2.282805,-37.515774,-1.926373,-1.416397,8.121344,-8.251538,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,46266bc0-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,134.66002,,,11.93326,,,,16.646848,-37.819099,4.060672,1.579596,-1.618185,-4.125769,-0.686288,2.335706,-0.708199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,2020-08-16,15:47:19,2020-08-16,6:47:19,3,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Akihito, Takeba",1000074033,Right,RIK,Undefined,5,Bottom,2,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,151.33392,-0.707682,-4.578564,2189.402885,208.674655,1:00,1.573968,0.665422,1.819317,-28.4264,52.7182,27.2818,1.089072,-0.358363,136.57436,-2.911106,-2.658023,0.406803,125.74315,31.145075,147.340487,4255.771637,-29.901493,12.840418,15.166539,72.063177,,161.072373,3.01588,-17.485,28.3552,-0.556459,15.24,1.554922,3.173942,-41.47584,-0.59335,-3.896848,9.906114,-3.487174,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,545280d0-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,149.11385,12.963473,,14.75956,,,,16.619795,-41.804092,4.953057,1.572669,-0.477798,-1.743587,-0.663771,3.303069,-1.948424,-0.27503,1.069006,0.391078,299.777769,-0.275031,-25.167528,1.565538,-0.363671,0.076221,-0.015832,0.002574,-0.000291,1.70E-05,1.069009,18.065213,-7.880364,0.985894,-0.221072,0.045217,-0.007545,0.000964,-6.20E-05,0.39108,16.132124,-4.249574,0.807509,-0.176516,0.035058,-0.006445,0.000822,-4.80E-05,,,,,,,,,,,,,,,,,,,,,,
2422,2020-08-16,15:47:47,2020-08-16,6:47:47,3,5,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Akihito, Takeba",1000074033,Right,RIK,Undefined,5,Bottom,2,1,2,Slider,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,137.00941,0.258305,-3.07871,,212.816662,1:00,1.57418,0.657775,1.796909,-86.7698,12.3864,5.7653,0.779684,-0.156618,124.10075,-6.085756,-2.672039,0.449691,145.65547,-8.261778,3.568677,,,,,3.834536,,8.191859,0.090336,-5.405,7.1474,-0.582592,15.24,1.5746,1.99468,-37.60841,-0.175438,-0.987646,8.33927,-8.500621,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,64b57310-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,134.89253,0.603971,,12.90866,,,,16.642356,-37.918093,4.169635,1.575254,0.140237,-4.250311,-0.657346,2.031357,-0.493823,0.207995,0.603971,0.263672,305.560378,0.207944,39.969753,-2.843108,,,,,,,0.603991,-5.816843,-9.624252,,,,,,,0.263657,2.494522,7.032457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,2020-08-16,15:51:55,2020-08-16,6:51:55,1,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,6,Top,0,0,0,Fastball,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,0,0,,129.01577,6.124954,-2.224467,2288.972536,276.718536,3:15,0.336567,0.760863,1.834492,-110.0346,0.3122,24.5201,0.973357,0.377733,117.67734,-1.864483,-0.494817,0.474389,,,,,,,,,,,,-13.9245,-2.7258,-0.709261,15.24,0.476327,1.258805,-35.312538,3.374438,-2.287911,6.13883,-10.254525,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,f8cecf60-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,127.86978,,,11.33843,,,,16.60545,-35.549119,3.069415,0.338666,3.769631,-5.127262,-0.759472,1.346978,-1.143956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,2020-08-16,15:52:05,2020-08-16,6:52:05,1,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,6,Top,0,1,0,Fastball,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,0,0,,128.31613,6.309989,-2.28066,2322.477456,271.23763,3:00,0.303563,0.786686,1.709727,-110.1468,2.3043,30.9637,1.006006,0.447133,117.91309,-1.607539,-0.11349,0.478891,,,,,,,,,,,,-16.9467,-1.5886,-0.729693,15.24,0.460107,1.252907,-35.121867,3.446849,-2.779225,5.519341,-10.067184,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,fe650430-df8c-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,126.66776,,,10.40304,,,,16.730738,-35.355358,2.759671,0.305283,3.872732,-5.033592,-0.785183,1.37048,-1.389613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,2020-08-16,15:52:17,2020-08-16,6:52:17,1,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,6,Top,0,2,0,Fastball,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,129.73065,4.823046,-2.973107,2319.88236,284.765437,3:30,0.294037,0.745042,1.749364,-112.5194,-2.2254,21.0534,0.542753,0.111027,118.30008,-3.313422,-1.495761,0.474275,100.38765,34.961824,-121.754364,4935.264958,-20.064299,8.532735,-26.861677,49.191109,,-129.972578,2.525096,-12.7471,-3.4742,-0.671189,15.24,0.408426,1.748275,-35.545984,2.55717,-2.114493,6.450977,-10.382953,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,05dbb8d0-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,127.9004,9.593705,,11.43058,,,,16.690929,-35.808335,3.225489,0.295844,2.979427,-5.191476,-0.744037,1.834267,-1.057247,0.121128,0.532432,-0.115862,36.563303,0.121128,-12.027093,-0.327421,0.070038,-0.014588,0.002755,-0.000438,5.80E-05,-4.00E-06,0.532433,15.979168,-7.842109,0.854091,-0.176583,0.033105,-0.004389,0.000558,-4.70E-05,-0.115862,-19.432261,1.976269,-0.127179,0.021659,0.000428,0.000528,-0.000259,2.50E-05,,,,,,,,,,,,,,,,,,,,,,
2426,2020-08-16,15:52:36,2020-08-16,6:52:36,1,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,6,Top,0,2,1,Fastball,ChangeUp,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,131.73427,4.89754,-4.238046,2248.469847,285.019174,3:30,0.30879,0.763203,1.814359,-111.5504,-6.1184,33.6845,0.584877,-0.100124,121.04094,-3.161174,-1.869629,0.463704,149.40945,-1.806778,17.987061,,,,,1.811329,,29.791503,0.032299,-19.9274,-5.3337,-0.662691,15.24,0.420396,2.521758,-36.092167,2.664747,-3.439784,6.04433,-10.727337,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,10d46840-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,130.81615,0.055714,,10.69334,,,,16.626537,-36.323627,3.022165,0.310487,3.075537,-5.363668,-0.76178,2.65348,-1.719892,0.300944,0.055714,0.48223,,0.300941,39.455678,-3.229393,,,,,,,0.055715,-1.308997,-12.884071,,,,,,,0.482228,12.810287,3.801752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,2020-08-16,15:53:05,2020-08-16,6:53:05,2,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,6,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,97.18722,6.253231,-0.560654,1077.091649,145.246787,10:45,0.239174,0.607502,1.598279,-168.8968,32.9757,-18.5403,0.348643,0.261497,88.45026,-5.933651,-1.849146,0.641643,,,,,,,,,,,,8.7964,13.8946,-0.590082,15.24,0.400015,0.329945,-26.540784,2.389579,0.810575,3.721251,-8.526293,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,22568620-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,94.53861,,,8.73696,,,,16.840358,-26.764227,1.860626,0.241161,2.901543,-4.263146,-0.608433,0.281274,0.405287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,2020-08-16,15:53:16,2020-08-16,6:53:16,2,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,6,Top,1,1,0,Fastball,ChangeUp,InPlay,Undefined,FlyBall,LineDrive,Triple,0,0,,129.76934,5.309482,-3.076033,2288.818359,254.95232,2:30,0.287748,0.718919,1.836136,-97.4188,11.0987,30.0191,0.818865,0.149931,118.87844,-1.780872,-0.958836,0.47044,135.00862,26.376251,26.123916,4971.027374,28.599151,13.356759,17.498921,78.364303,,40.295072,3.66707,-17.387,3.2571,-0.647485,15.24,0.40846,1.777012,-35.559795,2.949133,-2.906467,6.018374,-9.262183,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,28bcdc30-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,128.94298,14.618556,,10.8909,,,,16.604191,-35.789935,3.009187,0.288915,3.303315,-4.631092,-0.717562,1.888154,-1.453234,0.184048,0.789013,-0.143162,228.445661,0.184127,30.162679,-6.771522,1.41345,-0.255022,0.033829,-0.002931,0.000132,-1.00E-06,0.788963,16.663183,-5.60451,0.48655,-0.127265,0.036049,-0.007631,0.001024,-6.10E-05,-0.143247,14.797451,0.098274,-0.156523,0.00135,0.016461,-0.006119,0.000964,-5.90E-05,,,,,,,,,,,,,,,,,,,,,,
2429,2020-08-16,15:54:09,2020-08-16,6:54:09,3,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,6,Top,1,0,0,Fastball,ChangeUp,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,128.66287,4.7876,-2.580192,1312.704646,250.33743,2:15,0.32394,0.733744,1.646342,-108.196,6.4052,7.39,0.613928,0.070228,116.2734,-3.032188,-2.064773,0.483447,133.01422,-2.486092,43.96008,,,,,7.148103,,43.667566,0.180337,-5.6638,0.6187,-0.664293,15.24,0.445251,1.551039,-35.207156,2.512584,-0.91276,6.924096,-9.706946,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,489ddef0-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,125.47384,0.276783,,12.38947,,,,16.793418,-35.511349,3.462048,0.325499,2.939034,-4.853473,-0.733314,1.591139,-0.45638,0.519492,0.276783,0.219574,,0.519461,26.573574,-4.335503,,,,,,,0.276733,-1.599093,0.360132,,,,,,,0.219431,25.634289,2.874064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,2020-08-16,15:54:38,2020-08-16,6:54:38,3,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,6,Top,1,0,1,Sinker,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,0,0,,135.8265,3.73868,-2.662787,2187.779818,283.433545,3:30,0.312537,0.796705,1.581856,-111.0289,-8.4748,48.7705,0.276929,0.520356,123.84249,-4.208219,0.731361,0.457332,,,,,,,,,,,,-26.0985,-5.845,-0.725996,15.24,0.408355,1.476153,-37.252073,1.930079,-4.746754,7.201043,-10.869734,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,59be54d0-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,132.63897,,,11.98401,,,,16.858695,-37.563673,3.600521,0.314661,2.400429,-5.434867,-0.794316,1.681553,-2.373377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,2020-08-16,15:54:58,2020-08-16,6:54:58,3,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,6,Top,1,1,1,Sinker,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.93054,4.224616,-2.601678,2423.454733,284.093864,3:30,0.325327,0.771151,1.737869,-109.3822,-7.7616,42.8771,0.434751,0.460515,123.42417,-3.669229,0.409577,0.455245,,,,,,,,,,,,-23.3103,-5.6643,-0.707779,15.24,0.425474,1.468296,-37.025225,2.273238,-4.205844,6.82635,-10.828652,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,65863b20-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,133.24681,,,11.50636,,,,16.702559,-37.293903,3.413175,0.327614,2.699442,-5.414326,-0.768827,1.633833,-2.102922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,2020-08-16,15:55:19,2020-08-16,6:55:19,3,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,6,Top,1,2,1,Fastball,ChangeUp,InPlay,Undefined,FlyBall,FlyBall,Out,1,1,,134.24335,5.149659,-3.429872,2389.377865,283.779341,3:30,0.311103,0.758757,1.699258,-109.4275,-6.2428,37.459,0.689443,0.155754,122.92438,-2.711887,-0.810934,0.458735,149.85041,31.677536,8.526937,2789.497374,33.147972,19.153955,5.033523,109.990001,,8.729336,5.230502,-21.1782,-5.6264,-0.671778,15.24,0.43803,2.021568,-36.770926,2.857306,-3.783743,6.466131,-10.811883,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,726313e0-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,132.23309,26.812638,,11.31897,,,,16.741561,-37.034032,3.233066,0.312815,3.297242,-5.405942,-0.757168,2.175528,-1.891872,0.439188,0.68439,-0.158727,185.512706,0.439597,35.023912,-6.555929,1.541873,-0.300206,0.049786,-0.006754,0.000626,-2.70E-05,0.684248,21.861119,-4.96884,0.175047,0.01347,-0.014786,0.003884,-0.000427,1.80E-05,-0.158807,5.253943,-0.602905,0.050835,0.004934,-0.00291,0.000463,-3.60E-05,1.00E-06,,,,,,,,,,,,,,,,,,,,,,
2433,2020-08-16,15:56:02,2020-08-16,6:56:02,4,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,Undefined,6,Top,2,0,0,Fastball,Splitter,InPlay,Undefined,FlyBall,LineDrive,Error,0,0,,131.39975,5.435679,-4.969256,1043.431692,294.421586,3:45,0.316108,0.736717,1.773809,-125.6693,-17.1711,45.697,0.610251,-0.218048,118.73861,-3.627199,-1.769646,0.470398,138.41796,25.465434,25.524475,1466.274261,29.496485,11.995494,15.939861,84.060605,,31.868849,3.399041,-26.9041,-11.7139,-0.615867,15.24,0.443518,2.903732,-35.880414,2.917213,-4.516556,7.003879,-11.773136,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,8bbe51b0-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,128.95453,13.262436,,12.66114,,,,16.666881,-36.157869,3.50194,0.318717,3.3836,-5.886568,-0.734441,3.082653,-2.258278,0.409841,0.548325,0.204771,231.876343,0.409844,31.325711,-5.22068,1.095871,-0.225412,0.041508,-0.006634,0.00077,-4.30E-05,0.548329,16.531825,-5.979441,0.492789,-0.087122,0.013403,-0.001231,0.000111,-8.00E-06,0.20477,14.958159,-0.359464,-0.152793,0.058504,-0.015759,0.002514,-0.000238,1.10E-05,,,,,,,,,,,,,,,,,,,,,,
2434,2020-08-16,15:57:14,2020-08-16,6:57:14,5,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,Undefined,6,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,101.56229,6.718821,1.203487,,148.138434,11:00,0.220145,0.640736,1.716276,-159.7602,24.0143,-11.1317,0.542506,0.871723,91.52468,-4.907597,0.424539,0.612206,,,,,,,,,,,,6.6474,8.3675,-0.671021,15.24,0.382888,-0.541938,-27.718653,2.786121,0.661793,4.418506,-8.97361,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,b6f53f10-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,99.08436,,,10.03761,,,,16.723492,-27.954129,2.209253,0.221663,3.264354,-4.486805,-0.6412,-0.577207,0.330897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,2020-08-16,15:57:53,2020-08-16,6:57:53,5,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,Undefined,6,Top,2,1,0,Slider,Other,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,118.80885,5.686589,-2.948266,,128.171358,10:15,0.27997,0.738063,1.711459,-121.5394,10.0066,-8.1867,0.68972,-0.183236,109.1422,-3.077484,-3.520397,0.517957,125.67063,38.191361,-16.573579,4220.002806,31.847533,22.419835,-10.481448,81.307946,,-21.77653,4.990509,2.3391,2.505,-0.660621,15.24,0.419063,1.709741,-32.522576,2.802971,0.327414,4.97824,-9.456007,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,ce0bbd00-df8d-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Akihito, Takeba",1000074033,Right,RIK,117.11406,25.363284,,9.66664,,,,16.728896,-32.749689,2.48912,0.281348,3.234364,-4.728004,-0.738281,1.694804,0.163707,0.803376,0.645886,0.179197,168.712513,0.803612,26.291534,-5.546937,1.328811,-0.233765,0.031659,-0.003845,0.000404,-2.20E-05,0.645821,21.584597,-5.100435,0.211136,-0.020867,-0.00101,0.000944,-8.00E-05,0,0.179185,-7.82589,0.783675,-0.171376,0.02965,-0.004513,0.000696,-8.30E-05,4.00E-06,,,,,,,,,,,,,,,,,,,,,,
2436,2020-08-16,16:00:14,2020-08-16,7:00:14,1,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Hayate, Nakagawa",1000074142,Left,RIK,Undefined,6,Bottom,0,0,0,Slider,ChangeUp,FoulBall,Undefined,Undefined,,Undefined,0,0,,131.4938,0.069606,-3.798378,,237.300331,2:00,1.562973,0.649312,1.753823,-80.3548,25.1271,34.7006,0.779218,-0.082977,122.07214,-5.761585,-1.358982,0.463814,,,,,,,,,,,,-20.1429,13.6076,-0.555844,15.24,1.558762,2.244936,-36.169778,-0.263056,-3.502401,5.873355,-7.440584,RIK,WAS_EDA,JinguStadium,Spring,Team,20200816-JinguStadium-2,22139440-df8e-11ea-87c6-2da02a938f7e,959729f8-9d3b-4184-a7b7-c10434da4ceb,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,130.78526,,,9.42166,,,,16.686932,-36.403976,2.936677,1.563336,0.033636,-3.720292,-0.648145,2.384594,-1.7512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
