PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,TaggedPitchType,PitchCall,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,Distance,Bearing,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,CatchPositionX,CatchPositionY,CatchPositionZ,BasePositionX,BasePositionY,BasePositionZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2021/4/10,3,5,"Shunsuke, Izawa",Right,TOK,"Takuya, Hiruma",Left,WAS_EDA,1,Bottom,Fastball,BallCalled,137.2,-0.8,-1.7,2427.7,189.4,12:15,1.71,0.40,1.90,-38.76,59.51,9.25,1.11,0.00,122.86,-3.77,-1.08,0.45,129.71385,-14.31656,11.156816,,5.004805,9.516952,-6.2769,32.5145,-0.357111,15.24,1.694695,1.100923,-37.666606,-0.599278,-1.140395,8.972669,-3.899416,135.49749,1.277661,14.30635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2021/4/10,4,1,"Shunsuke, Izawa",Right,TOK,"Hisashige, Iwamoto",Right,WAS_EDA,1,Bottom,Fastball,InPlay,136.4,0.9,-0.1,2401.6,188.4,12:15,1.74,0.43,1.91,-33.25,67.19,9.27,1.66,0.49,120.63,-1.75,0.54,0.45,,,,,,,-4.8081,34.7137,-0.431651,15.24,1.753802,0.029925,-37.402591,0.536076,-0.852431,9.543106,-3.652244,134.03196,,15.74703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2021/4/10,4,2,"Shunsuke, Izawa",Right,TOK,"Hisashige, Iwamoto",Right,WAS_EDA,1,Bottom,Slider,StrikeCalled,116.0,3.0,1.3,2329.1,73.1,8:30,1.69,0.48,1.73,-154.53,-12.83,-60.74,1.00,0.24,103.74,-8.20,-2.96,0.54,,,,,,,31.5934,-7.3357,-0.506839,15.24,1.75462,-0.457814,-31.789906,1.111499,4.053464,6.808546,-10.747825,112.83852,,12.25107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2021/4/10,4,3,"Shunsuke, Izawa",Right,TOK,"Hisashige, Iwamoto",Right,WAS_EDA,1,Bottom,Cutter,StrikeCalled,127.7,-0.4,-1.6,2308.0,156.4,11:15,1.75,0.37,1.80,-82.36,31.73,-12.10,0.82,-0.21,115.65,-6.47,-2.48,0.48,,,,,,,4.8526,17.7887,-0.326834,15.24,1.738936,1.052352,-35.060002,-0.534193,0.769774,7.312419,-6.984818,125.75371,,12.00833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2021/4/10,4,4,"Shunsuke, Izawa",Right,TOK,"Hisashige, Iwamoto",Right,WAS_EDA,1,Bottom,Cutter,BallCalled,128.4,-0.2,-1.8,2441.9,163.4,11:30,1.71,0.44,1.78,-92.13,20.30,-4.95,0.72,-0.13,117.15,-6.96,-2.18,0.48,160.45669,21.064915,6.312656,3279.208435,105.89977,18.152981,1.1476,11.6521,-0.394803,15.24,1.695421,1.151243,-35.286069,-0.488796,0.185631,7.003298,-7.921872,126.67917,16.445663,11.22703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2021/4/10,5,1,"Shunsuke, Izawa",Right,TOK,"Masashi, Maruyama",Left,WAS_EDA,1,Bottom,Slider,StrikeSwinging,116.9,-0.5,1.0,2303.0,146.1,10:45,1.69,0.52,1.75,-115.14,23.96,-12.33,0.39,0.69,104.78,-8.94,0.15,0.53,,,,,,,7.1183,14.4367,-0.543511,15.24,1.664597,-0.516211,-32.034717,-0.680934,0.928206,6.871344,-7.92414,113.89225,,12.08738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2021/4/10,5,2,"Shunsuke, Izawa",Right,TOK,"Masashi, Maruyama",Left,WAS_EDA,1,Bottom,Fastball,BallCalled,135.3,-2.7,-1.2,2279.3,182.7,12:00,1.71,0.48,1.96,-42.87,57.47,2.54,0.54,0.16,121.61,-5.96,-1.04,0.45,,,,,,,-2.3602,33.2802,-0.452426,15.24,1.654228,0.782154,-37.136672,-1.836728,-0.41732,8.643557,-3.922289,134.09579,,13.68955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2021/4/10,5,3,"Shunsuke, Izawa",Right,TOK,"Masashi, Maruyama",Left,WAS_EDA,1,Bottom,Cutter,BallCalled,127.3,0.6,-1.7,2382.9,168.5,11:30,1.77,0.38,1.77,-85.60,28.59,-5.05,1.10,-0.16,116.20,-5.63,-2.08,0.48,106.98047,49.179494,-10.133059,4719.639982,,,1.3191,15.2149,-0.336197,15.24,1.783129,1.078472,-34.985297,0.079137,0.210474,6.675673,-7.37893,125.69496,24.275414,11.06059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2021/4/10,6,1,"Shunsuke, Izawa",Right,TOK,"Kenta, Nomura",Right,WAS_EDA,1,Bottom,Cutter,BallCalled,127.0,-0.7,-2.4,2264.3,173.8,11:45,1.77,0.40,1.78,-80.33,34.81,-3.34,0.77,-0.32,115.56,-6.59,-2.66,0.48,,,,,,,-0.1655,19.5026,-0.343035,15.24,1.742577,1.490779,-34.880286,-0.697897,-0.026102,6.954879,-6.729961,125.17866,,11.46605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2021/4/10,6,2,"Shunsuke, Izawa",Right,TOK,"Kenta, Nomura",Right,WAS_EDA,1,Bottom,Cutter,StrikeCalled,126.4,0.1,-2.7,2436.3,161.2,11:15,1.73,0.38,1.82,-93.88,21.09,-5.97,0.82,-0.44,115.94,-6.77,-3.11,0.48,,,,,,,1.1434,11.8979,-0.312363,15.24,1.728372,1.658195,-34.735445,-0.289904,0.180336,6.419312,-7.930168,125.27618,,10.42515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2021/4/10,6,3,"Shunsuke, Izawa",Right,TOK,"Kenta, Nomura",Right,WAS_EDA,1,Bottom,Slider,BallCalled,122.0,1.1,-2.7,2570.2,91.7,9:00,1.69,0.45,1.69,-121.08,4.13,-8.77,0.79,-0.42,112.20,-7.63,-3.36,0.51,,,,,,,2.4891,2.5313,-0.379271,15.24,1.704626,1.647257,-33.525612,0.173079,0.36604,5.92828,-9.434411,120.04371,,9.82554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2021/4/10,6,4,"Shunsuke, Izawa",Right,TOK,"Kenta, Nomura",Right,WAS_EDA,1,Bottom,Cutter,FoulBall,126.7,-0.5,-2.7,2368.0,214.9,1:15,1.73,0.41,1.81,-99.21,14.37,7.70,0.60,-0.27,117.19,-7.67,-2.13,0.48,,,,,,,-5.7448,8.6921,-0.348399,15.24,1.708999,1.59792,-34.870123,-0.655801,-0.919155,6.06898,-8.415922,126.03417,,9.55533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2021/4/10,6,5,"Shunsuke, Izawa",Right,TOK,"Kenta, Nomura",Right,WAS_EDA,1,Bottom,Fastball,InPlay,136.7,0.0,-0.3,2325.8,204.8,12:45,1.72,0.37,1.96,-48.26,48.70,21.02,1.25,0.49,123.91,-3.62,1.17,0.44,,,,,,,-11.371,26.4854,-0.362206,15.24,1.717792,0.125248,-37.617079,-0.111308,-2.083902,8.172379,-4.952814,136.40855,,12.73859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2021/4/10,7,1,"Shunsuke, Izawa",Right,TOK,"Toyo, Kumada",Left,WAS_EDA,1,Bottom,Fastball,StrikeCalled,131.6,-1.8,-1.6,2232.4,190.3,12:15,1.73,0.39,1.94,-54.64,50.21,8.46,0.69,0.03,119.85,-5.89,-0.97,0.46,,,,,,,-5.5569,28.5236,-0.353749,15.24,1.689719,0.95412,-36.173671,-1.283755,-0.945541,7.298672,-4.953219,131.1819,,11.71713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2021/4/10,7,2,"Shunsuke, Izawa",Right,TOK,"Toyo, Kumada",Left,WAS_EDA,1,Bottom,Cutter,BallCalled,126.9,-0.5,-1.8,2295.5,171.7,11:45,1.76,0.41,1.79,-85.50,29.46,-3.73,0.75,-0.15,115.72,-6.81,-2.09,0.48,155.10256,19.119482,14.074832,1644.456903,97.12416,11.056168,0.5261,16.6269,-0.361506,15.24,1.743077,1.127817,-34.87865,-0.637254,0.083088,6.87904,-7.18055,125.27986,12.660043,11.19689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2021/4/10,1,1,"Soma, Tokuyama",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,2,Top,Fastball,FoulBall,141.2,-1.8,-5.4,1925.4,224.6,1:30,1.70,0.62,1.99,-48.53,42.94,39.22,0.70,-0.51,127.83,-5.52,-2.64,0.43,,,,,,,-24.5255,24.8091,-0.503323,15.24,1.657881,3.485851,-38.665442,-1.401563,-4.755373,8.530996,-4.996281,140.44829,,13.34782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2021/4/10,1,2,"Soma, Tokuyama",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,2,Top,Fastball,StrikeSwinging,142.4,-1.5,-4.8,1998.9,219.0,1:15,1.69,0.65,1.97,-43.33,46.70,35.19,0.84,-0.34,128.73,-4.79,-2.29,0.43,,,,,,,-21.9222,26.4028,-0.550861,15.24,1.658908,3.099715,-39.03971,-1.14238,-4.327385,8.798872,-4.594814,141.56692,,13.68906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2021/4/10,1,3,"Soma, Tokuyama",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,2,Top,Fastball,BallCalled,142.4,-0.6,-4.3,1999.9,219.1,1:15,1.68,0.63,1.89,-46.69,44.15,33.31,1.06,-0.23,128.57,-4.09,-1.90,0.43,101.96421,60.727194,138.617165,5800.726042,,,-20.5096,24.1917,-0.538453,15.24,1.666345,2.740078,-39.055325,-0.534259,-4.048123,8.873069,-5.031765,140.9335,22.087105,13.81483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2021/4/10,1,4,"Soma, Tokuyama",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,2,Top,Slider,BallCalled,135.1,-0.2,-5.3,2224.5,224.0,1:30,1.70,0.63,1.96,-88.91,9.85,6.70,0.76,-0.79,124.54,-6.69,-4.83,0.45,,,,,,,-7.0712,6.2048,-0.513535,15.24,1.689245,3.413826,-37.077421,-0.441522,-1.277531,6.948262,-8.685656,135.16273,,10.5755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2021/4/10,1,5,"Soma, Tokuyama",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,2,Top,Fastball,BallCalled,142.1,-1.8,-7.8,1957.6,228.9,1:45,1.66,0.64,1.97,-47.75,43.30,45.94,0.67,-1.09,128.72,-5.44,-4.53,0.43,,,,,,,-29.6335,24.8847,-0.472773,15.24,1.619745,5.067331,-38.740517,-1.400338,-5.788864,8.299904,-4.945444,140.7648,,13.34587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2021/4/10,1,6,"Soma, Tokuyama",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,2,Top,Fastball,StrikeCalled,143.9,-0.9,-4.2,1920.6,238.5,2:00,1.66,0.67,1.96,-56.42,31.34,46.36,0.85,-0.04,130.67,-5.12,-0.87,0.42,114.33799,-1.729745,-27.500032,2025.347333,9.575786,-27.011575,-27.374,17.9186,-0.579996,15.24,1.640744,2.663889,-39.519199,-0.821695,-5.554727,8.773373,-6.17061,143.38462,0.865361,13.24541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2021/4/10,2,1,"Soma, Tokuyama",Right,WAS_EDA,"Kenta, Mizukoshi",Right,TOK,2,Top,Fastball,FoulBall,142.8,-1.4,-5.2,2002.9,225.4,1:30,1.68,0.63,1.97,-45.49,44.80,41.93,0.83,-0.41,128.16,-4.87,-2.25,0.43,,,,,,,-25.9797,25.4436,-0.523114,15.24,1.642576,3.36701,-39.090457,-1.093541,-5.10592,9.34033,-4.806085,141.36214,,14.62318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2021/4/10,2,2,"Soma, Tokuyama",Right,WAS_EDA,"Kenta, Mizukoshi",Right,TOK,2,Top,Fastball,BallCalled,142.5,-1.1,-3.3,1956.5,216.3,1:15,1.67,0.67,1.93,-41.24,49.23,33.70,0.93,0.09,128.15,-4.30,-0.86,0.43,102.5893,84.818067,56.435681,5375.161241,14.389007,148.089826,-20.1808,27.4868,-0.598841,15.24,1.63854,2.063466,-39.126552,-0.900049,-3.973689,9.355168,-4.394375,141.21919,10.729785,14.39734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2021/4/10,3,1,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,InPlay,143.2,-2.4,-4.8,1986.4,234.7,1:45,1.68,0.63,1.94,-50.85,38.40,49.74,0.49,-0.23,129.82,-6.23,-1.28,0.43,,,,,,,-29.5043,22.7713,-0.524599,15.24,1.62185,3.060958,-39.243277,-1.829726,-5.893875,8.776773,-5.257779,142.17706,,13.36764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2021/4/10,3,2,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,FoulBall,143.8,-1.7,-3.2,1954.6,224.7,1:30,1.69,0.66,1.94,-43.55,44.58,41.09,0.77,0.18,130.47,-5.01,-0.25,0.42,,,,,,,-23.6479,25.3535,-0.594461,15.24,1.648336,1.985716,-39.490484,-1.31996,-4.789779,8.790564,-4.671413,143.08674,,13.29153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2021/4/10,3,3,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,InPlay,142.1,-1.7,-3.4,1947.9,219.2,1:15,1.67,0.65,1.92,-42.39,48.77,37.03,0.76,0.06,127.91,-4.94,-0.81,0.43,,,,,,,-22.0043,27.6831,-0.578257,15.24,1.628272,2.165564,-38.977545,-1.289788,-4.305574,9.18528,-4.389895,140.68803,,14.13979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2021/4/10,3,4,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,InPlay,143.3,-0.5,-2.1,1928.8,232.8,1:45,1.69,0.64,2.02,-48.67,38.88,47.42,1.06,0.53,130.11,-4.20,1.31,0.42,,,,,,,-26.2884,21.6764,-0.600777,15.24,1.680164,1.209105,-39.428231,-0.506737,-5.30726,8.770935,-5.430488,143.55571,,13.16662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2021/4/10,3,5,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,InPlay,142.9,0.2,-4.7,1977.9,230.5,1:45,1.70,0.67,2.00,-48.07,40.34,45.33,1.26,-0.18,129.68,-3.48,-1.42,0.42,,,,,,,-26.9959,21.8811,-0.569504,15.24,1.700477,2.97782,-39.227998,-0.043473,-5.410861,8.458367,-5.420961,142.85476,,13.22634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2021/4/10,3,6,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,StrikeSwinging,143.0,-0.8,-3.3,1985.2,225.8,1:30,1.69,0.69,1.94,-45.06,43.48,41.84,1.02,0.17,130.34,-4.16,-0.37,0.42,,,,,,,-24.1226,24.0303,-0.613564,15.24,1.665727,2.094816,-39.30918,-0.662174,-4.868203,8.286604,-4.957076,142.7433,,12.64743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2021/4/10,3,7,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,InPlay,144.0,-1.9,-3.4,1876.8,230.1,1:45,1.66,0.67,1.95,-51.59,35.82,39.37,0.61,0.11,131.29,-5.75,-0.59,0.42,99.16428,41.585327,-105.943283,5369.782081,57.027939,-127.889349,-23.0082,20.941,-0.593736,15.24,1.614729,2.159564,-39.572464,-1.485514,-4.694832,8.576639,-5.533632,143.67595,13.691909,12.74567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2021/4/10,3,8,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Slider,StrikeCalled,131.7,0.5,-2.1,2270.8,39.6,7:15,1.68,0.66,1.82,-105.91,-0.39,-2.99,0.76,0.02,121.04,-7.17,-2.35,0.46,113.79522,14.130868,-39.258363,4801.968422,42.525335,-47.443254,0.037,0.4414,-0.604215,15.24,1.683342,1.366059,-36.226242,-0.08667,0.006353,6.904397,-9.730842,130.76749,3.535005,10.63279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2021/4/10,3,9,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,FoulBall,143.0,-1.6,-3.0,1990.8,235.9,1:45,1.68,0.69,1.98,-54.96,34.12,45.59,0.67,0.31,129.14,-5.78,0.28,0.43,131.03171,19.409869,-41.299608,4278.194434,66.836277,-55.350581,-26.13,20.1265,-0.628883,15.24,1.639909,1.82045,-39.276568,-1.311746,-5.197564,9.240855,-5.803267,142.31555,8.153182,13.85122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2021/4/10,3,10,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Fastball,InPlay,142.7,-0.5,-2.6,1883.7,223.8,1:30,1.68,0.67,1.98,-46.50,42.84,38.07,1.07,0.31,128.76,-4.05,0.08,0.43,,,,,,,-21.4931,23.5824,-0.614934,15.24,1.669703,1.608389,-39.195949,-0.489602,-4.269441,8.996885,-5.122186,142.10726,,13.9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2021/4/10,3,11,"Soma, Tokuyama",Right,WAS_EDA,"Yu, Miyazaki",Left,TOK,2,Top,Slider,FoulBall,132.5,1.0,-1.8,2338.8,95.5,9:15,1.68,0.67,1.85,-99.39,3.90,-9.39,0.98,0.06,122.19,-6.19,-2.49,0.46,,,,,,,3.612,2.35,-0.627612,15.24,1.699718,1.203172,-36.47836,0.279982,0.632447,6.642638,-9.395173,132.16852,,10.32707,-0.671158,0.855993,-0.015045,38.524911,-0.08828,0.667682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2021/4/10,1,1,"Shunsuke, Izawa",Right,TOK,"Yamato, Oinuma",Right,WAS_EDA,2,Bottom,Fastball,StrikeSwinging,131.6,-3.4,-2.8,2203.4,190.3,12:15,1.76,0.39,1.90,-53.42,51.92,8.84,0.28,-0.32,120.61,-7.34,-2.22,0.46,,,,,,,-6.6559,30.4451,-0.33055,15.24,1.679455,1.757278,-36.12679,-2.288092,-1.134328,7.011642,-4.618077,130.8737,,11.00477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2021/4/10,1,2,"Shunsuke, Izawa",Right,TOK,"Yamato, Oinuma",Right,WAS_EDA,2,Bottom,Fastball,StrikeSwinging,130.9,-1.1,-1.6,2212.4,191.1,12:15,1.75,0.44,1.95,-57.20,47.88,8.76,0.87,0.08,120.02,-5.40,-0.95,0.46,103.95622,31.946945,164.388453,2857.80838,54.705564,172.41424,-5.6873,26.7907,-0.403507,15.24,1.72577,0.952556,-36.028832,-0.874376,-0.966736,6.791745,-5.252718,131.03751,9.829162,10.86182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2021/4/10,1,3,"Shunsuke, Izawa",Right,TOK,"Yamato, Oinuma",Right,WAS_EDA,2,Bottom,Cutter,BallCalled,126.6,-0.4,-1.6,2357.9,162.2,11:30,1.75,0.39,1.78,-83.10,30.89,-8.82,0.80,-0.14,116.97,-6.48,-2.19,0.48,142.14,36.357458,16.622925,4765.242517,76.535254,30.446739,3.5001,17.1032,-0.350058,15.24,1.730376,0.995405,-34.856584,-0.556031,0.560175,5.999764,-7.069378,125.81031,28.527323,9.66614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2021/4/10,2,1,"Shunsuke, Izawa",Right,TOK,"Soma, Tokuyama",Right,WAS_EDA,2,Bottom,Slider,StrikeCalled,121.2,-0.2,-2.6,2282.0,146.3,11:00,1.74,0.35,1.72,-104.69,21.47,-11.71,0.65,-0.50,111.62,-7.73,-3.41,0.51,,,,,,,4.1305,12.2298,-0.285503,15.24,1.730217,1.55587,-33.320411,-0.470834,0.600318,5.827522,-8.029198,119.5876,,9.62495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2021/4/10,2,2,"Shunsuke, Izawa",Right,TOK,"Soma, Tokuyama",Right,WAS_EDA,2,Bottom,Fastball,BallCalled,130.7,0.0,-0.7,2223.8,186.6,12:15,1.75,0.41,1.86,-57.71,49.92,5.31,1.18,0.28,118.45,-4.34,-0.29,0.47,,,,,,,-3.2289,26.768,-0.399198,15.24,1.750647,0.391125,-35.927713,-0.178975,-0.540359,7.386908,-5.326931,129.47588,,12.23958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2021/4/10,2,3,"Shunsuke, Izawa",Right,TOK,"Soma, Tokuyama",Right,WAS_EDA,2,Bottom,Cutter,InPlay,124.8,-0.2,-1.0,2348.2,158.3,11:15,1.74,0.41,1.83,-85.55,31.64,-11.15,0.84,0.02,114.67,-6.44,-1.77,0.49,,,,,,,5.1176,17.4516,-0.386694,15.24,1.732528,0.63433,-34.360161,-0.394095,0.790549,6.224152,-7.110782,124.08055,,10.14812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
