PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
84,2026/5/16,38:19.9,4,2,"Hirashima, Kaichi",1000326144,Right,MEI_MEI,"Okanishi, Yuya",1000242816,Left,MEI_MEI,Undefined,4,Bottom,1,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.04423,3.471005,0.21283,2623.383301,60.869817,8:00,1.58807,0.801915,1.695048,-154.795,-19.7525,-43.5805,1.029724,0.426715,107.32929,-7.679452,-2.847245,0.524795,,,,,,,,,,,,21.9773,-11.0832,-0.80408,15.24,1.667407,0.075401,-32.403894,1.372137,2.986317,6.104399,-11.312656,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,4d46c7e0-50d0-11f1-9189-39f1cca7bde1,115.58794,,,10.71495,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,38:19.9,2026-05-16T11:38:19.9076864+09:00,2026-05-16T02:38:19.9076864Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,7db2b9e6-b492-4cc4-9624-4fb97be2283e,16.745258,-32.686231,3.052199,1.591843,1.895364,-5.656328,-0.804374,-0.062721,1.493158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2026/5/16,38:34.8,4,3,"Hirashima, Kaichi",1000326144,Right,MEI_MEI,"Okanishi, Yuya",1000242816,Left,MEI_MEI,Undefined,4,Bottom,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,147.35975,-1.438249,-4.430959,2510.682254,223.045966,1:30,1.640077,0.714708,2.029986,-38.1853,44.8724,39.2584,0.855796,-0.131014,133.58308,-4.364398,-1.627932,0.411571,99.37617,57.506175,-117.920112,4617.516868,-19.523251,17.14175,-27.257451,45.995844,22.000168,-126.628529,3.789492,-24.0845,25.5849,-0.625605,15.24,1.608612,2.951078,-40.454685,-1.128485,-5.117148,9.259098,-4.370702,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,561df6e0-50d0-11f1-9189-39f1cca7bde1,147.38653,20.170653,,13.77667,,,,0.255085,0.860483,0.129344,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,38:34.8,2026-05-16T11:38:34.8378624+09:00,2026-05-16T02:38:34.8378624Z,Popup,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,43de5c6a-14c9-49bd-9e4d-205e4d5f5e3b,16.409778,-40.721539,4.629549,1.63932,-1.002518,-2.185351,-0.712783,3.098557,-2.558574,24.313083,0.255064,-6.944501,-1.280216,0.622869,-0.108377,-0.025418,0.021291,-0.004717,0.000357,0.860922,23.269225,-8.185485,0.795595,0.025992,-0.099952,0.036159,-0.005626,0.000329,0.128977,-13.093103,0.98561,0.068527,-0.116907,0.048426,-0.007182,-8.00E-05,7.30E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
86,2026/5/16,38:56.1,4,4,"Hirashima, Kaichi",1000326144,Right,MEI_MEI,"Okanishi, Yuya",1000242816,Left,MEI_MEI,Undefined,4,Bottom,1,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,151.22871,-1.914615,-2.303215,2661.375059,224.283401,1:30,1.664699,0.704985,1.912041,-37.7409,40.7406,37.5298,0.748709,0.432805,139.50697,-4.743935,0.366259,0.400072,,,,,,,,,,,,-20.9155,23.0806,-0.655172,15.24,1.619245,1.485049,-41.632833,-1.522675,-4.790745,8.281199,-4.519976,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,62c84df0-50d0-11f1-9189-39f1cca7bde1,151.62268,,,11.72174,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,38:56.1,2026-05-16T11:38:56.1200000+09:00,2026-05-16T02:38:56.1200000Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,b6269371-57ba-4ab3-b474-3f1c7f232026,16.528091,-41.888264,4.1406,1.664061,-1.383258,-2.259988,-0.703257,1.632818,-2.395372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47707,2.351318,1.14729,1.204028,-0.475803,0.671905,-0.439799,-0.98873,1.17354,0.275874,20.079586,3.212547,-17.950182,-0.971429,18.897049,-1.177639,1.188914,6.961843,-4.389818,0.254121,-16.745832,1.355626,High,High,High,,,High,Medium,Medium
87,2026/5/16,40:56.4,1,1,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Terao, Kensei",1000242774,Right,WAS_EDA,Undefined,4,Bottom,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,116.43209,1.873542,-0.112189,2247.208871,30.895185,7:00,1.71214,0.670121,1.723531,-144.6407,-9.8531,-8.0246,0.798493,0.557984,108.65415,-8.496052,-0.677475,0.5243,,,,,,,,,,,,4.0065,-4.968,-0.666606,15.24,1.749406,0.096404,-32.077272,0.518819,0.547052,4.70125,-10.48498,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,aa95ce00-50d0-11f1-9189-39f1cca7bde1,115.69717,,,7.77794,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,40:56.4,2026-05-16T11:40:56.4370432+09:00,2026-05-16T02:40:56.4370432Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,f97a86b6-117f-45e9-aab8-c1280063a01e,16.717268,-32.293055,2.350625,1.714548,1.000069,-5.24249,-0.670455,0.071295,0.273526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2026/5/16,41:06.6,1,2,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Terao, Kensei",1000242774,Right,WAS_EDA,Undefined,4,Bottom,1,2,2,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,149.66406,-1.986858,-4.616037,2221.57907,235.445691,1:45,1.696602,0.74211,1.630945,-48.9378,34.4351,46.4312,0.637156,-0.116046,137.9049,-5.557495,-1.380849,0.412351,,,,,,,,,,,,-26.1882,19.2801,-0.619387,15.24,1.637768,3.054845,-41.054055,-1.642474,-5.838925,7.964481,-5.50794,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,b095c120-50d0-11f1-9189-39f1cca7bde1,147.10763,,,11.75916,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,41:06.6,2026-05-16T11:41:06.5897472+09:00,2026-05-16T02:41:06.5897472Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,457b50df-347e-4597-b494-33404497f3e0,16.809356,-41.357389,3.982241,1.696328,-1.432699,-2.75397,-0.739968,3.277225,-2.919463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2026/5/16,41:20.2,1,3,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Terao, Kensei",1000242774,Right,WAS_EDA,Undefined,4,Bottom,1,2,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,150.77473,-0.937715,-3.305685,2259.252156,231.292681,1:45,1.690457,0.759323,1.731776,-44.0273,36.8081,43.012,0.983297,0.249207,138.85538,-4.18768,-0.283826,0.406027,140.48554,35.707609,-94.722509,4365.524904,,,,,12.880747,,,-23.9772,20.0281,-0.677721,15.24,1.663043,2.1625,-41.459787,-0.858556,-5.447443,8.197193,-5.256401,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,b8b11a30-50d0-11f1-9189-39f1cca7bde1,149.39875,9.358145,,11.91935,,,,-0.295037,0.889514,-0.206403,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,41:20.2,2026-05-16T11:41:20.2465280+09:00,2026-05-16T02:41:20.2465280Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,e5888285-b172-4746-ab2d-b5f1541445b3,16.708537,-41.749128,4.098596,1.690073,-0.673018,-2.628201,-0.757445,2.354782,-2.723722,55.429024,-0.290095,-2.76562,-3.647444,,,,,,,0.891184,22.724088,-6.558587,,,,,,,-0.209809,-31.473089,4.823118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
90,2026/5/16,41:39.1,2,1,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000242774,Left,WAS_EDA,Undefined,4,Bottom,1,2,2,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,152.95077,-1.003513,-4.19821,2259.608727,237.323108,2:00,1.661645,0.763284,1.710515,-47.5857,31.194,45.1171,0.899506,0.017984,141.0292,-4.491016,-1.037155,0.400831,126.90297,11.6463,0.2345,1592.127182,33.470363,3.166463,-1.962379,49.630021,49.296705,-5.051308,1.700433,-25.5311,17.1354,-0.657417,15.24,1.631763,2.83665,-42.021237,-0.943174,-5.969589,8.258208,-5.800105,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,c3efac40-50d0-11f1-9189-39f1cca7bde1,151.33544,3.588401,,11.92157,,,,0.081294,0.888204,-0.013796,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,41:39.1,2026-05-16T11:41:39.0962688+09:00,2026-05-16T02:41:39.0962688Z,LineDrive,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,60b42372-ff0e-446d-b896-e7399da06e4a,16.729981,-42.313041,4.129104,1.66147,-0.738227,-2.900053,-0.761377,3.047586,-2.984794,111.464679,0.081295,34.524733,-4.166132,0.717885,-0.113815,-0.003573,0.014884,-0.006306,0.000963,0.888203,7.116286,-4.881339,0.289642,-0.0866,0.080315,-0.056535,0.021107,-0.003112,-0.013794,0.140913,-2.255109,0.531714,-0.04488,-0.10248,0.093078,-0.036067,0.005369,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
91,2026/5/16,42:32.5,2,2,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000242786,Left,WAS_EDA,Undefined,4,Bottom,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,149.18185,-0.872517,-4.387708,2342.212261,226.482024,1:30,1.70695,0.724191,1.675763,-43.8306,40.3116,39.6013,1.019145,-0.133147,135.99849,-4.121912,-1.621182,0.414249,131.85131,35.088183,117.717832,4880.243032,-20.055062,17.897868,26.868458,82.283611,26.183989,135.677324,3.825523,-22.971,21.7244,-0.610352,15.24,1.680155,2.918295,-40.91225,-0.800617,-5.034814,8.758834,-5.045072,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,e3d19960-50d0-11f1-9189-39f1cca7bde1,146.43362,18.990489,,13.18336,,,,-0.19371,0.945161,0.111029,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,42:32.5,2026-05-16T11:42:32.5481472+09:00,2026-05-16T02:42:32.5481472Z,FlyBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,5d212163-5610-498c-af7e-207d3f0cdf37,16.763882,-41.237205,4.379417,1.706386,-0.613444,-2.522536,-0.722086,3.105088,-2.517407,292.607856,-0.193685,-13.940198,-0.957231,0.392767,-0.129813,0.029459,-0.00388,0.000188,5.00E-06,0.945071,21.056823,-6.825509,0.4401,-0.04218,0.019448,-0.010627,0.002445,-0.0002,0.11092,26.533201,-7.063999,2.108768,-0.523995,0.119133,-0.021697,0.002407,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
92,2026/5/16,42:55.5,2,3,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000242786,Left,WAS_EDA,Undefined,4,Bottom,1,0,1,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,117.52745,2.578913,-1.173564,2279.732294,11.370061,6:30,1.691042,0.632842,1.694465,-154.6816,-19.6173,-4.7962,0.879262,0.250643,107.89317,-8.527479,-1.510609,0.524837,116.89,28.983306,-49.858499,2665.155349,20.102852,13.111516,-26.832841,76.021539,72.509311,-57.991938,3.60237,1.5859,-10.7266,-0.60156,15.24,1.746564,0.682277,-32.30668,0.87552,0.215863,5.671451,-11.266726,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,f193a200-50d0-11f1-9189-39f1cca7bde1,115.57864,13.622793,,9.63428,,,,0.614007,0.91049,-0.256204,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,42:55.5,2026-05-16T11:42:55.5497984+09:00,2026-05-16T02:42:55.5497984Z,FlyBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,b812a563-3699-4a72-8063-9a0e25d0bc00,16.746251,-32.57003,2.835726,1.693763,1.398683,-5.633363,-0.633008,0.672254,0.107931,134.821913,0.614116,18.308393,-3.631905,0.812021,-0.148439,0.015176,-0.002674,0.000952,-0.000104,0.910449,15.733618,-5.284796,0.287187,-0.015638,-0.014003,0.00975,-0.002224,0.000173,-0.256315,-21.709233,1.532539,-0.119113,-0.031595,0.020575,-0.004325,0.000126,3.40E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
93,2026/5/16,43:23.0,2,4,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000242786,Left,WAS_EDA,Undefined,4,Bottom,1,0,2,TwoSeamFastBall,Splitter,InPlay,Undefined,Popup,Out,1,0,,136.3834,0.002253,-4.072957,829.426547,270.077659,3:00,1.684038,0.691888,1.789933,-95.7605,2.9135,32.6615,0.727073,-0.136493,125.56507,-6.928444,-1.771419,0.448597,81.69109,51.228463,38.412363,4408.530874,,,,34.790907,33.422855,51.269919,3.54215,-19.5022,2.3454,-0.593651,15.24,1.677373,2.513193,-37.472774,-0.387552,-3.600054,7.076624,-9.373701,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,01e185a0-50d1-11f1-9189-39f1cca7bde1,135.22173,15.136617,,10.81832,,,,0.260641,0.730983,0.136306,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,43:23.0,2026-05-16T11:43:22.9832192+09:00,2026-05-16T02:43:22.9832192Z,Popup,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,37e8003d-f431-406a-a6b3-a91a3bcef55e,16.650477,-37.738198,3.538312,1.685315,-0.035971,-4.68685,-0.690446,2.648221,-1.800027,205.076535,0.260636,11.13451,-2.817564,0.676436,-0.154005,0.053155,-0.018313,0.003539,-0.000268,0.731015,17.690939,-6.022768,0.464507,-0.058137,-0.016164,0.009837,-0.001789,0.000112,0.136275,8.830021,-0.677219,0.168988,-0.04458,0.016918,-0.005555,0.001014,-7.40E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
94,2026/5/16,44:14.3,2,5,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000422696,Left,WAS_EDA,Undefined,4,Bottom,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,129.79692,-1.806091,-1.966661,2181.765178,116.408539,10:00,1.658778,0.705133,1.759193,-105.1534,5.4308,-3.4392,0.094501,0.112707,118.81209,-9.393707,-2.209555,0.474899,,,,,,,,,,,,0.2398,5.1496,-0.655327,15.24,1.605589,1.239983,-35.655683,-1.533705,0.039484,7.33617,-8.958684,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,207e96b0-50d1-11f1-9189-39f1cca7bde1,127.73241,,,10.98483,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,44:14.3,2026-05-16T11:44:14.3248896+09:00,2026-05-16T02:44:14.3248896Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,4faf5fdf-48ff-4ab3-b8bd-63ad9cd2936b,16.68071,-35.950887,3.668085,1.660051,-1.173211,-4.479342,-0.705191,1.238394,0.019742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
95,2026/5/16,44:38.1,2,6,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000422696,Left,WAS_EDA,Undefined,4,Bottom,2,1,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,149.97516,-1.052396,-3.700466,2397.672782,232.939805,1:45,1.702008,0.681309,1.636251,-49.0984,34.5894,42.1853,0.909607,0.044164,136.61118,-4.662631,-0.755694,0.413129,145.61112,-21.400832,61.780423,,,,,2.530816,2.530816,53.041815,0.06168,-23.9044,18.9331,-0.583813,15.24,1.6691,2.42528,-41.152663,-0.968923,-5.288565,9.061386,-5.617925,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,2e9aa630-50d1-11f1-9189-39f1cca7bde1,146.83062,0.91261,,13.36398,,,,0.420522,0.91261,-0.029522,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,44:38.1,2026-05-16T11:44:38.0706816+09:00,2026-05-16T02:44:38.0706816Z,GroundBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,445faaa4-cdd8-4874-807c-f881aff8a993,16.803692,-41.495543,4.530693,1.701742,-0.756342,-2.808962,-0.679371,2.625398,-2.644283,180,0.420079,17.851604,,,,,,,,0.912977,-14.795894,,,,,,,,-0.030347,33.265803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
96,2026/5/16,45:02.9,2,7,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000422696,Left,WAS_EDA,Undefined,4,Bottom,2,1,1,TwoSeamFastBall,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,138.3472,-0.587491,-4.09047,1007.633089,268.005886,3:00,1.64239,0.73053,1.844737,-92.1411,4.3938,31.5517,0.554794,-0.110013,125.82025,-7.305439,-1.859042,0.443708,,,,,,,,,,,,-19.3977,3.7075,-0.635455,15.24,1.622556,2.562994,-37.964464,-0.758561,-3.623595,8.270902,-9.114066,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,3d7068c0-50d1-11f1-9189-39f1cca7bde1,136.71167,,,12.52695,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,45:02.9,2026-05-16T11:45:02.9059584+09:00,2026-05-16T02:45:02.9059584Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,aac06a87-2f55-472f-9e4f-7df5d5248380,16.59497,-38.258518,4.135451,1.643765,-0.43453,-4.557033,-0.728867,2.691823,-1.811798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,2026/5/16,45:26.9,2,8,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Tokumaru, Kaisei",1000422696,Left,WAS_EDA,Undefined,4,Bottom,2,1,2,Fastball,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,136.36373,-1.287032,-3.835116,1053.058274,218.862243,1:15,1.638414,0.73435,1.80326,-66.4927,33.884,24.3827,0.60855,-0.108273,123.20998,-6.206835,-2.116246,0.45245,158.53622,41.665796,38.672742,4435.837588,24.326847,28.138996,23.072288,102.185994,89.331271,52.744264,5.961613,-15.6659,19.4487,-0.642282,15.24,1.602429,2.389843,-37.388862,-1.085209,-2.823918,8.370735,-6.300834,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,4bbfe450-50d1-11f1-9189-39f1cca7bde1,134.06996,38.535124,,13.15375,,,,0.688519,0.664357,0.107402,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,45:26.9,2026-05-16T11:45:26.9135360+09:00,2026-05-16T02:45:26.9135360Z,FlyBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,1937c858-67bc-47a0-89df-7d0d943a941f,16.63608,-37.700125,4.185368,1.638426,-0.850914,-3.150417,-0.7331,2.49485,-1.411959,207.48103,0.692141,25.615103,-7.406758,1.617858,-0.109515,-0.052305,0.016662,-0.001937,8.20E-05,0.66229,29.306352,-6.765801,0.642405,-0.136337,0.020911,-0.00032,-0.000294,2.30E-05,0.108103,20.543955,-2.464912,0.369259,-0.016133,-0.010332,0.002992,-0.000342,1.50E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
98,2026/5/16,46:17.9,3,1,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Takahashi, Hiroto",1000422696,Right,WAS_EDA,Undefined,4,Bottom,2,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,151.50204,-2.062785,-5.96764,2244.2045,232.443667,1:45,1.685135,0.698212,1.715108,-44.779,36.4769,44.1321,0.647227,-0.563858,138.76692,-5.365722,-2.888844,0.407082,,,,,,,,,,,,-26.7686,20.7126,-0.546444,15.24,1.627895,4.102804,-41.470401,-1.68712,-6.05236,8.659858,-5.123541,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,6a15da40-50d1-11f1-9189-39f1cca7bde1,149.01174,,,12.73512,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,46:17.9,2026-05-16T11:46:17.8801152+09:00,2026-05-16T02:46:17.8801152Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,ac1742f7-75d8-4800-aa45-7b76b5459e5f,16.725652,-41.779483,4.329929,1.684848,-1.504254,-2.561771,-0.696734,4.318821,-3.02618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
99,2026/5/16,46:40.1,3,2,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Takahashi, Hiroto",1000422696,Right,WAS_EDA,Undefined,4,Bottom,2,2,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,151.09608,-1.376159,-4.979149,2441.170946,232.153799,1:45,1.695017,0.726404,1.695151,-44.3701,37.7275,45.077,0.85789,-0.244236,137.53188,-4.664223,-1.82964,0.409185,119.14113,-8.178524,54.880018,,,,,5.581783,5.467016,54.384906,0.160742,-26.3569,20.8526,-0.598802,15.24,1.655242,3.356655,-41.399565,-1.179139,-5.904329,9.127384,-5.135366,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,77596410-50d1-11f1-9189-39f1cca7bde1,148.24579,0.853095,,13.5642,,,,0.337493,0.853095,0.235503,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,46:40.1,2026-05-16T11:46:40.1053184+09:00,2026-05-16T02:46:40.1053184Z,GroundBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,8e2668da-3bc4-4f06-9adb-616db434b569,16.744768,-41.730003,4.563692,1.694565,-0.993223,-2.567683,-0.724192,3.570409,-2.952164,269.979404,0.337578,18.83847,-4.462789,,,,,,,0.853126,-4.710503,-3.714803,,,,,,,0.235459,26.798106,-0.20477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
100,2026/5/16,47:04.3,3,3,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Takahashi, Hiroto",1000422696,Right,WAS_EDA,Undefined,4,Bottom,2,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.54585,2.590445,0.176443,2229.437826,31.327591,7:00,1.665337,0.682573,1.696647,-158.8241,-18.976,-14.2587,0.815173,0.590225,105.99249,-8.820404,-0.826264,0.534051,,,,,,,,,,,,7.2951,-9.9643,-0.68608,15.24,1.721007,-0.036062,-31.759843,0.843652,0.958611,5.535583,-11.116001,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,85da28d0-50d1-11f1-9189-39f1cca7bde1,113.58463,,,9.55337,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,47:04.3,2026-05-16T11:47:04.2796032+09:00,2026-05-16T02:47:04.2796032Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,15906e83-fa33-482b-bfbe-9652f75b7ee4,16.743688,-32.020856,2.767792,1.668871,1.367792,-5.558,-0.683314,-0.081262,0.479305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
