PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
221,2025/11/3,00:57.5,3,1,"Makino, Haruto",1000424350,Right,HOS_HOS,"Watanabe, Kei",1000325904,Right,KEI_KEI,Undefined,8,Top,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135.40841,-1.44719,-3.400616,2145.975329,209.544131,1:00,1.677648,0.551875,2.022766,-60.0717,35.768,18.8635,0.672317,-0.209495,126.27603,-5.894231,-2.051786,0.442107,,,,,,,,,,,,-11.8768,20.5086,-0.482644,15.24,1.644751,2.137131,-37.292588,-1.135813,-2.203082,5.995366,-6.002422,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,5269a880-b861-11f0-8430-1192ff4de812,137.20665,,,9.13238,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,00:57.5,2025-11-03T12:00:57.4666240+09:00,2025-11-03T03:00:57.4666240Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,e934ea70-d6b0-490d-9ee2-e294416f22f8,16.417402,-37.481396,2.997683,1.677544,-0.946783,-3.001211,-0.55104,2.206511,-1.101541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
222,2025/11/3,01:17.5,3,2,"Makino, Haruto",1000424350,Right,HOS_HOS,"Watanabe, Kei",1000325904,Right,KEI_KEI,Undefined,8,Top,1,0,1,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,116.44637,1.531631,-1.431033,2442.667615,69.233384,8:15,1.632317,0.589629,1.765221,-151.771,-18.1189,-56.3034,0.549108,-0.379229,109.60631,-9.315358,-5.403348,0.522087,124.17655,32.220368,2.249039,3401.862537,33.348101,18.132521,3.468437,82.787575,81.228498,11.287939,4.712934,28.2248,-9.3981,-0.549506,15.24,1.659549,1.025076,-32.115417,0.318805,3.869792,4.621157,-11.095188,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,5e6fa940-b861-11f0-8430-1192ff4de812,116.18762,20.931325,,6.84007,,,,0.394007,0.587238,0.375636,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,01:17.5,2025-11-03T12:01:17.5476224+09:00,2025-11-03T03:01:17.5476224Z,FlyBall,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,5e7f8362-bfc2-4d06-9972-7516c749a070,16.676719,-32.321488,2.310579,1.6343,0.813574,-5.547594,-0.591369,0.85251,1.934896,196.200381,0.39445,29.150002,-5.493233,1.198064,-0.209482,0.030387,-0.004447,0.000598,-3.90E-05,0.587123,18.392282,-4.368116,0.068091,0.04373,-0.029051,0.009432,-0.001469,8.60E-05,0.375551,1.146851,0.945151,-0.182858,0.02789,-0.003876,0.000771,-0.000134,9.00E-06,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
223,2025/11/3,02:16.9,4,1,"Makino, Haruto",1000424350,Right,HOS_HOS,"Nobusue, Aita",1000325885,Left,KEI_KEI,Undefined,8,Top,2,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,113.49108,1.883912,0.039926,2440.561715,59.397819,8:00,1.639961,0.557999,1.735759,-170.4236,-29.409,-55.4879,0.471031,0.014461,106.97223,-10.263506,-3.875864,0.536274,,,,,,,,,,,,28.6039,-15.3933,-0.554632,15.24,1.675033,0.194472,-31.312765,0.426567,3.731194,4.353075,-11.81461,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,81d788d0-b861-11f0-8430-1192ff4de812,113.11382,,,6.51885,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,02:16.9,2025-11-03T12:02:16.9298944+09:00,2025-11-03T03:02:16.9298944Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,cdbbd83f-e4e7-45e9-b4bf-e7a84ce9945c,16.706605,-31.515991,2.176538,1.642243,0.978141,-5.907305,-0.559645,0.020278,1.865597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
224,2025/11/3,02:41.9,4,2,"Makino, Haruto",1000424350,Right,HOS_HOS,"Nobusue, Aita",1000325885,Left,KEI_KEI,Undefined,8,Top,2,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,134.1678,-0.828828,-0.481558,2038.561667,210.21446,1:00,1.685597,0.534195,2.098508,-58.4036,38.5787,20.9067,0.871361,0.609525,124.31526,-5.202237,1.024332,0.444735,,,,,,,,,,,,-11.4315,21.9167,-0.52569,15.24,1.667003,0.227079,-37.012094,-0.706223,-2.072564,6.441387,-5.833082,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,90b2c9a0-b861-11f0-8430-1192ff4de812,136.39595,,,9.85253,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,02:41.9,2025-11-03T12:02:41.9470336+09:00,2025-11-03T03:02:41.9470336Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,9ace22c8-3fc1-43cb-91d0-9d06dcfabfaf,16.341448,-37.20329,3.220694,1.685396,-0.533082,-2.916541,-0.533343,0.288598,-1.036282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
225,2025/11/3,03:00.2,4,3,"Makino, Haruto",1000424350,Right,HOS_HOS,"Nobusue, Aita",1000325885,Left,KEI_KEI,Undefined,8,Top,2,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,117.65091,-0.586587,-2.180759,1603.940206,227.649552,1:30,1.591765,0.587768,1.867863,-118.3098,10.8014,8.2681,0.243277,0.055749,110.59608,-9.126862,-1.593296,0.513141,,,,,,,,,,,,-5.5422,6.8999,-0.537484,15.24,1.570586,1.203258,-32.431639,-0.726445,-0.777427,4.539823,-8.838766,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,9ba3ff00-b861-11f0-8430-1192ff4de812,118.21312,,,7.05483,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,03:00.2,2025-11-03T12:03:00.2371584+09:00,2025-11-03T03:03:00.2371584Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,4ab9a86d-7d23-4889-8212-2ac269e3e8af,16.572723,-32.617662,2.269911,1.592932,-0.364269,-4.419383,-0.587441,1.235113,-0.388713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
226,2025/11/3,03:22.1,4,4,"Makino, Haruto",1000424350,Right,HOS_HOS,"Nobusue, Aita",1000325885,Left,KEI_KEI,Undefined,8,Top,2,2,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.46666,6.010447,1.312959,1911.053105,58.16252,8:00,1.627591,0.528856,1.825032,-228.7924,-19.63,-38.555,1.044234,0.514263,87.89372,-10.362764,-1.410403,0.653125,,,,,,,,,,,,20.4465,-11.5256,-0.557815,15.24,1.757068,-0.461566,-25.420442,2.047501,1.786108,2.341764,-10.813466,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,a8a29090-b861-11f0-8430-1192ff4de812,92.87652,,,4.57294,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,03:22.1,2025-11-03T12:03:22.0724224+09:00,2025-11-03T03:03:22.0724224Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,513d99ff-b0cf-4f81-afeb-47289155b5b2,16.617561,-25.547029,1.170882,1.630589,2.632039,-5.406733,-0.530254,-0.558117,0.893054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
227,2025/11/3,03:46.6,4,5,"Makino, Haruto",1000424350,Right,HOS_HOS,"Nobusue, Aita",1000325885,Left,KEI_KEI,Undefined,8,Top,2,3,1,Fastball,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,132.90569,-1.583927,-1.548683,2214.431755,179.14036,12:00,1.637515,0.591888,1.885629,-78.5273,22.1834,-0.2955,0.406205,0.152984,124.67832,-7.288707,-1.569695,0.453203,,,,,,,,,,,,-0.6899,13.1845,-0.556279,15.24,1.596237,0.991969,-36.643202,-1.298942,-0.123888,5.605758,-7.439109,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,b73b9840-b861-11f0-8430-1192ff4de812,133.84742,,,8.22737,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,03:46.6,2025-11-03T12:03:46.5866240+09:00,2025-11-03T03:03:46.5866240Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,4168ec5a-3cc7-426c-a07c-13c9af6cdbce,16.554778,-36.84379,2.802879,1.637954,-1.032752,-3.719554,-0.591853,0.996402,-0.061944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
228,2025/11/3,04:36.9,5,1,"Makino, Haruto",1000424350,Right,HOS_HOS,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,Undefined,8,Top,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.18222,0.50905,-1.864526,2470.306532,74.656445,8:30,1.624439,0.553778,1.764236,-138.8199,-10.2276,-47.3493,0.38066,-0.448582,112.29153,-9.380196,-5.205092,0.512109,,,,,,,,,,,,23.4519,-4.7151,-0.50345,15.24,1.626968,1.250982,-32.617399,-0.210995,3.35061,4.216999,-10.480309,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,d53febc0-b861-11f0-8430-1192ff4de812,118.45142,,,5.89069,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,04:36.9,2025-11-03T12:04:36.8744960+09:00,2025-11-03T03:04:36.8744960Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,216381d6-50ee-483d-b792-2b0b772d9e75,16.677547,-32.802728,2.108499,1.62612,0.249596,-5.240154,-0.555192,1.103728,1.675305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
229,2025/11/3,04:55.6,5,2,"Makino, Haruto",1000424350,Right,HOS_HOS,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,Undefined,8,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,136.27769,-2.441346,-3.923979,2093.248905,203.715162,12:45,1.654388,0.53423,2.04467,-55.1384,38.8029,16.0514,0.420706,-0.400393,128.01732,-6.513744,-2.775851,0.437706,,,,,,,,,,,,-10.5406,22.5808,-0.455546,15.24,1.602188,2.507944,-37.514979,-1.776096,-1.992817,5.554174,-5.537501,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,e05264c0-b861-11f0-8430-1192ff4de812,138.58606,,,8.26036,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,04:55.6,2025-11-03T12:04:55.5672064+09:00,2025-11-03T03:04:55.5672064Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,fb70ad47-cf68-48ba-9929-fb183ea80c09,16.395796,-37.685709,2.777087,1.654167,-1.605879,-2.768751,-0.53358,2.569201,-0.996408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
230,2025/11/3,05:18.3,5,3,"Makino, Haruto",1000424350,Right,HOS_HOS,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,Undefined,8,Top,2,2,0,Curveball,Curveball,InPlay,Undefined,LineDrive,Single,0,1,,106.17487,3.631681,-0.031423,2216.557041,69.207106,8:15,1.659286,0.505528,1.673206,-176.3959,-13.9028,-46.9053,0.932237,0.027515,99.78125,-8.942346,-3.320511,0.575668,135.01482,15.86962,-23.466766,1103.986938,29.904504,5.752867,-15.160609,61.325316,59.824249,-30.21899,2.09867,23.8682,-8.0771,-0.500647,15.24,1.741602,0.193719,-29.237589,1.258006,2.723901,3.644822,-10.728431,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,edf1f140-b861-11f0-8430-1192ff4de812,105.37325,5.769712,,6.39361,,,,0.547884,0.96203,-0.039996,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,05:18.3,2025-11-03T12:05:18.2618624+09:00,2025-11-03T03:05:18.2618624Z,LineDrive,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,cca33976-13ac-41fc-b8fc-6324cee17e29,16.768592,-29.42753,1.822411,1.661476,1.817091,-5.364215,-0.507044,0.05177,1.361951,102.946063,0.547884,33.091001,-5.276761,0.988568,-0.205423,0.037061,-0.006649,0.00095,-6.90E-05,0.96203,10.255469,-5.877093,0.501739,-0.092015,0.017575,-0.0026,0.00037,-3.30E-05,-0.039996,-14.36557,-0.589568,0.3598,-0.112713,0.02795,-0.005631,0.000815,-5.90E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
231,2025/11/3,08:09.1,6,1,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ichinomiya, Tomoki",1000422896,Right,KEI_KEI,Undefined,8,Top,2,0,0,Curveball,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,,104.31391,3.340188,-1.527012,2145.406685,26.879831,7:00,1.645119,0.348205,2.044757,-197.3046,-35.3649,-20.0713,0.604205,-0.278111,97.83441,-11.009105,-2.968993,0.574687,,,,,,,,,,,,9.6475,-19.4563,-0.316501,15.24,1.70365,0.831288,-28.760471,1.129336,1.054362,3.959603,-11.933006,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,53cf5d90-b862-11f0-8430-1192ff4de812,105.55311,,,6.47951,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,08:09.1,2025-11-03T12:08:09.1388416+09:00,2025-11-03T03:08:09.1388416Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,b51bf005-5a78-48ca-921e-006310d8463c,16.397444,-28.919384,1.979801,1.648716,1.608248,-5.966503,-0.349015,0.788973,0.527181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
232,2025/11/3,08:32.1,6,2,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ichinomiya, Tomoki",1000422896,Right,KEI_KEI,Undefined,8,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,139.93514,0.763008,-2.584845,2140.519778,221.211834,1:15,1.602565,0.425131,2.094561,-45.083,44.4389,36.716,1.363912,0.073783,128.87198,-2.657183,0.054691,0.427287,,,,,,,,,,,,-21.0624,23.8998,-0.376413,15.24,1.615179,1.582723,-38.561234,0.389201,-4.137398,7.129216,-5.111881,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,616a2f20-b862-11f0-8430-1192ff4de812,141.96556,,,11.06316,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,08:32.1,2025-11-03T12:08:32.1402368+09:00,2025-11-03T03:08:32.1402368Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,a5b1db24-2655-4a19-9ff3-65a86cd22cfb,16.345327,-38.765048,3.564608,1.601964,0.535343,-2.555941,-0.423352,1.701006,-2.068699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
233,2025/11/3,08:52.3,6,3,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ichinomiya, Tomoki",1000422896,Right,KEI_KEI,Undefined,8,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,138.00723,0.066065,-3.877151,2066.2152,224.119795,1:30,1.613884,0.44048,2.11685,-47.7201,44.1646,40.3049,1.155051,-0.233607,127.22419,-3.547924,-0.980723,0.432889,,,,,,,,,,,,-23.8048,24.2897,-0.368249,15.24,1.612956,2.405946,-37.99411,-0.086465,-4.544877,6.836516,-5.16919,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,6d7eaed0-b862-11f0-8430-1192ff4de812,140.12836,,,10.78304,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,08:52.3,2025-11-03T12:08:52.3390976+09:00,2025-11-03T03:08:52.3390976Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,b35dbeaf-4feb-44a8-9403-e5a6c433a904,16.32314,-38.188509,3.418258,1.613325,0.060523,-2.584595,-0.438501,2.535181,-2.272438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
234,2025/11/3,09:16.3,6,4,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ichinomiya, Tomoki",1000422896,Right,KEI_KEI,Undefined,8,Top,2,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,138.91808,-0.476546,-1.701972,2076.506444,223.393483,1:30,1.60656,0.488126,2.089318,-49.4916,41.1301,36.5129,0.979164,0.380184,128.4618,-4.203684,0.924901,0.429903,,,,,,,,,,,,-20.4209,22.9508,-0.4564,15.24,1.594985,0.983966,-38.312303,-0.463088,-3.966835,6.906237,-5.348378,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,7bc18030-b862-11f0-8430-1192ff4de812,141.10153,,,10.45628,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,09:16.3,2025-11-03T12:09:16.3209728+09:00,2025-11-03T03:09:16.3209728Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,ee52fe22-e43b-4e5d-8106-fdb32b4e93dd,16.35075,-38.512009,3.453119,1.60614,-0.308431,-2.674189,-0.486511,1.098674,-1.983417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
235,2025/11/3,09:46.2,6,5,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ichinomiya, Tomoki",1000422896,Right,KEI_KEI,Undefined,8,Top,2,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.88617,-1.563586,-3.398662,2103.889776,220.501036,1:15,1.60971,0.441283,2.127394,-46.0288,47.4492,38.1732,0.715112,-0.120229,126.14148,-5.058438,-0.650649,0.436626,,,,,,,,,,,,-22.5508,27.2001,-0.37873,15.24,1.578254,2.082138,-37.686649,-1.151627,-4.223597,6.936056,-4.712277,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,8d916ff0-b862-11f0-8430-1192ff4de812,138.92912,,,10.74468,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,09:46.2,2025-11-03T12:09:46.2460928+09:00,2025-11-03T03:09:46.2460928Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,f238b5b2-3177-40db-ad68-24e76793fbf1,16.312631,-37.883547,3.468028,1.609047,-1.017856,-2.356138,-0.439538,2.202036,-2.111798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
236,2025/11/3,10:20.7,6,6,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ichinomiya, Tomoki",1000422896,Right,KEI_KEI,Undefined,8,Top,2,3,2,Fastball,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,134.68006,-0.062512,-1.384563,1941.191167,220.909736,1:15,1.612094,0.411196,2.10073,-57.9384,38.4561,30.9811,1.015347,0.336476,124.41843,-4.413427,0.846236,0.443385,,,,,,,,,,,,-17.3116,21.362,-0.385661,15.24,1.608286,0.770837,-37.1434,-0.209036,-3.155914,6.597702,-5.912357,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,a224ec80-b862-11f0-8430-1192ff4de812,136.81123,,,10.26162,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,10:20.7,2025-11-03T12:10:20.7079424+09:00,2025-11-03T03:10:20.7079424Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,c6f6c673-0a3c-430b-8650-a8488a5de218,16.339126,-37.338124,3.298851,1.61188,-0.034538,-2.956179,-0.409786,0.863981,-1.577957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
237,2025/11/3,12:52.6,1,1,"Matsui, Kiichi",1000325880,Right,KEI_KEI,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,8,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,140.26617,-1.209671,-4.769298,2279.984611,249.574665,2:15,1.348295,0.705222,1.757874,-70.6646,23.7464,55.465,0.297273,-0.096109,128.06529,-6.373837,-0.872652,0.438799,,,,,,,,,,,,-31.7976,13.8603,-0.588906,15.24,1.312553,2.93384,-38.468929,-1.099565,-6.148243,7.905795,-7.126682,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,fcac4720-b862-11f0-8430-1192ff4de812,138.24088,,,12.20089,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,12:52.6,2025-11-03T12:12:52.6152704+09:00,2025-11-03T03:12:52.6152704Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,050e603b-5271-41d0-a6bc-8ef2ef2de00d,16.682385,-38.764222,3.952898,1.348653,-0.833373,-3.563341,-0.702778,3.163486,-3.074122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
238,2025/11/3,13:03.5,1,2,"Matsui, Kiichi",1000325880,Right,KEI_KEI,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,8,Bottom,0,1,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,126.19086,1.483009,-3.256249,2184.25101,218.93944,1:15,1.318732,0.715141,1.753866,-97.9877,15.6326,10.4322,0.7604,-0.10542,118.10895,-5.582558,-2.523044,0.481374,,,,,,,,,,,,-7.0987,7.9782,-0.633551,15.24,1.348945,1.931598,-34.742647,0.53291,-1.148346,4.909566,-8.516032,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,0330ac80-b863-11f0-8430-1192ff4de812,126.01429,,,8.08191,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,13:03.5,2025-11-03T12:13:03.5077120+09:00,2025-11-03T03:13:03.5077120Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,3d663c69-6cd2-41e9-a77b-92b410027050,16.686827,-34.946503,2.454783,1.319476,0.886516,-4.258016,-0.714745,1.97928,-0.574173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
239,2025/11/3,13:21.3,1,3,"Matsui, Kiichi",1000325880,Right,KEI_KEI,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,8,Bottom,0,1,1,Cutter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,126.90501,-0.287931,-3.983582,2047.044523,216.647968,1:15,1.338817,0.692951,1.785356,-90.6243,22.4639,14.4111,0.35084,-0.292821,117.9469,-6.85272,-2.969207,0.480246,,,,,,,,,,,,-9.8155,12.6207,-0.595331,15.24,1.325251,2.366796,-34.889301,-0.508314,-1.585356,5.566892,-7.768201,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,0dc45890-b863-11f0-8430-1192ff4de812,126.31038,,,8.95811,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,13:21.3,2025-11-03T12:13:21.2556288+09:00,2025-11-03T03:13:21.2556288Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,ecaae6ae-b632-4b4c-8e3e-936b463a21be,16.654821,-35.114323,2.783446,1.339451,-0.194313,-3.884101,-0.692295,2.430878,-0.792678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
